1.788139E-07,-4.768372E-07,3.800619
0.006634653,-4.768372E-07,3.80121
0.01327127,0,3.801803
0.01991004,-9.536743E-07,3.802396
0.02655035,4.768372E-07,3.802988
0.03319353,0,3.80358
0.03983885,-4.768372E-07,3.804173
0.04648668,-4.768372E-07,3.804766
0.05313629,-9.536743E-07,3.80536
0.059789,4.768372E-07,3.805953
0.0664435,-4.768372E-07,3.806547
0.07310063,0,3.807141
0.07976085,0,3.807735
0.0864231,0,3.808329
0.09308857,4.768372E-07,3.808924
0.0997557,4.768372E-07,3.809519
0.1064264,-4.768372E-07,3.810114
0.1130994,-9.536743E-07,3.81071
0.1197761,4.768372E-07,3.811305
0.1264535,-4.768372E-07,3.811901
0.1331353,0,3.812497
0.1398208,-4.768372E-07,3.813093
0.1465074,-9.536743E-07,3.81369
0.1531975,-4.768372E-07,3.814287
0.1598913,-9.536743E-07,3.814884
0.1665878,0,3.815481
0.1732873,-4.768372E-07,3.816079
0.1799899,-4.768372E-07,3.816677
0.1866956,-9.536743E-07,3.817276
0.193405,-9.536743E-07,3.817874
0.200118,-4.768372E-07,3.818473
0.2068338,-4.768372E-07,3.819072
0.2135534,0,3.819671
0.2202753,0,3.820271
0.2270015,0,3.820871
0.233731,0,3.821472
0.2404647,0,3.822073
0.247201,-4.768372E-07,3.822673
0.2539418,-9.536743E-07,3.823275
0.260686,4.768372E-07,3.823876
0.2674337,-4.768372E-07,3.824479
0.2741856,0,3.825081
0.2809411,0,3.825684
0.2877004,0,3.826287
0.2944631,0,3.82689
0.3012304,0,3.827494
0.3080015,4.768372E-07,3.828098
0.3147767,4.768372E-07,3.828702
0.3215565,0,3.829307
0.3283395,-4.768372E-07,3.829912
0.3351273,4.768372E-07,3.830518
0.3419194,-4.768372E-07,3.831124
0.3487149,0,3.831731
0.3555154,4.768372E-07,3.832337
0.3623205,-4.768372E-07,3.832944
0.3691296,-4.768372E-07,3.833552
0.3759426,-9.536743E-07,3.83416
0.3827611,-4.768372E-07,3.834768
0.3895835,0,3.835377
0.3964106,0,3.835986
0.4032422,0,3.836595
0.4100787,0,3.837205
0.4169201,-4.768372E-07,3.837816
0.4237662,-9.536743E-07,3.838427
0.430617,-4.768372E-07,3.839037
0.437473,-4.768372E-07,3.839649
0.4443333,-4.768372E-07,3.840261
0.4511992,-4.768372E-07,3.840874
0.4580685,-9.536743E-07,3.841487
0.4649455,-4.768372E-07,3.8421
0.4718255,-9.536743E-07,3.842714
0.478712,-4.768372E-07,3.843328
0.4856027,-4.768372E-07,3.843943
0.4924995,-9.536743E-07,3.844558
0.4994006,4.768372E-07,3.845174
0.5063078,-4.768372E-07,3.845791
0.5132203,4.768372E-07,3.846407
0.5201382,-4.768372E-07,3.847024
0.5270614,0,3.847642
0.5339906,-4.768372E-07,3.84826
0.5409247,4.768372E-07,3.848879
0.5478646,-4.768372E-07,3.849498
0.5548105,-4.768372E-07,3.850118
0.561762,4.768372E-07,3.850738
0.5687196,-4.768372E-07,3.851359
0.5756822,4.768372E-07,3.85198
0.5826511,0,3.852602
0.5896261,-4.768372E-07,3.853224
0.5966067,4.768372E-07,3.853847
0.6035933,-9.536743E-07,3.85447
0.6105868,-9.536743E-07,3.855094
0.6175862,0,3.855719
0.6245913,4.768372E-07,3.856343
0.6316026,4.768372E-07,3.856969
0.6386207,-9.536743E-07,3.857595
0.6456448,-4.768372E-07,3.858221
0.6526754,-4.768372E-07,3.858849
0.6597129,-4.768372E-07,3.859477
0.6667563,0,3.860106
0.6738061,0,3.860734
0.6808624,-4.768372E-07,3.861364
0.6879255,0,3.861994
0.6949953,-9.536743E-07,3.862625
0.7020718,-4.768372E-07,3.863256
0.709156,-4.768372E-07,3.863888
0.716247,-4.768372E-07,3.864521
0.7233439,-4.768372E-07,3.865154
0.7304477,-4.768372E-07,3.865788
0.7375589,-9.536743E-07,3.866422
0.7446782,4.768372E-07,3.867057
0.7518032,-9.536743E-07,3.867693
0.7589359,4.768372E-07,3.868329
0.7660763,4.768372E-07,3.868967
0.7732229,0,3.869605
0.7803773,-4.768372E-07,3.870242
0.7875394,0,3.870881
0.7947088,4.768372E-07,3.871521
0.8018858,-4.768372E-07,3.872161
0.8090698,-9.536743E-07,3.872803
0.8162625,0,3.873444
0.8234618,-9.536743E-07,3.874086
0.8306702,0,3.87473
0.8378848,-9.536743E-07,3.875373
0.8451084,-9.536743E-07,3.876018
0.852339,-4.768372E-07,3.876663
0.8595783,0,3.877309
0.866825,-4.768372E-07,3.877955
0.8740804,-4.768372E-07,3.878603
0.8813439,0,3.87925
0.8886153,-4.768372E-07,3.879899
0.8958947,0,3.880549
0.9031836,0,3.881199
0.9104792,0,3.88185
0.9177843,-4.768372E-07,3.882502
0.9250976,4.768372E-07,3.883154
0.9324197,-4.768372E-07,3.883808
0.9397504,0,3.884461
0.9470884,0,3.885116
0.9544365,4.768372E-07,3.885771
0.9617937,-4.768372E-07,3.886428
0.9691591,-4.768372E-07,3.887085
0.9765331,-4.768372E-07,3.887743
0.9839163,-4.768372E-07,3.888402
0.9913089,-4.768372E-07,3.889061
0.9987108,4.768372E-07,3.889721
1.006121,0,3.890383
1.013541,-4.768372E-07,3.891045
1.02097,0,3.891708
1.028409,4.768372E-07,3.892371
1.035857,4.768372E-07,3.893035
1.043314,-9.536743E-07,3.893701
1.05078,-4.768372E-07,3.894367
1.058258,-4.768372E-07,3.895034
1.065744,4.768372E-07,3.895702
1.07324,-4.768372E-07,3.896371
1.080745,0,3.897041
1.088261,-9.536743E-07,3.897711
1.095786,9.536743E-07,3.898383
1.103322,0,3.899055
1.110867,-9.536743E-07,3.899728
1.118423,-4.768372E-07,3.900403
1.125989,-4.768372E-07,3.901077
1.133566,0,3.901753
1.141151,-4.768372E-07,3.90243
1.148747,-4.768372E-07,3.903108
1.156355,0,3.903786
1.163973,-9.536743E-07,3.904466
1.171601,-9.536743E-07,3.905147
1.17924,0,3.905828
1.18689,-4.768372E-07,3.90651
1.194551,0,3.907194
1.202222,-4.768372E-07,3.907878
1.209903,-4.768372E-07,3.908564
1.217597,0,3.909251
1.225302,-4.768372E-07,3.909938
1.233017,0,3.910626
1.240744,0,3.911316
1.248482,0,3.912006
1.256231,0,3.912697
1.263992,-4.768372E-07,3.913389
1.271764,-4.768372E-07,3.914083
1.279549,0,3.914778
1.287344,0,3.915473
1.295151,-4.768372E-07,3.91617
1.30297,-9.536743E-07,3.916867
1.310801,-4.768372E-07,3.917566
1.318644,-4.768372E-07,3.918265
1.326499,0,3.918967
1.334366,-4.768372E-07,3.919668
1.342246,0,3.920372
1.350137,-4.768372E-07,3.921075
1.358041,-4.768372E-07,3.92178
1.365957,-4.768372E-07,3.922487
1.373886,-4.768372E-07,3.923194
1.381827,4.768372E-07,3.923903
1.389781,0,3.924613
1.397747,-4.768372E-07,3.925323
1.405727,-4.768372E-07,3.926034
1.413719,-4.768372E-07,3.926748
1.421724,0,3.927463
1.429743,0,3.928178
1.437774,-4.768372E-07,3.928894
1.445819,0,3.929612
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
1.453877,0,3.93033
5.960464E-08,0.09999943,3.800618
0.006634533,0.09999943,3.801211
0.01327127,0.09999847,3.801802
0.01990968,0.09999895,3.802395
0.02655035,0.09999895,3.802988
0.03319317,0.09999895,3.80358
0.03983849,0.0999999,3.804173
0.04648656,0.09999895,3.804766
0.05313641,0.09999943,3.80536
0.05978888,0.0999999,3.805953
0.06644315,0.0999999,3.806546
0.07310086,0.09999895,3.807141
0.07976049,0.09999895,3.807735
0.08642298,0.09999895,3.808329
0.09308797,0.09999943,3.808924
0.09975559,0.09999847,3.809519
0.1064258,0.09999895,3.810113
0.113099,0.09999943,3.810709
0.1197755,0.1000004,3.811305
0.1264538,0.09999847,3.8119
0.1331354,0.09999847,3.812497
0.1398199,0.1000004,3.813093
0.1465071,0.09999895,3.81369
0.1531973,0.09999895,3.814287
0.1598909,0.09999895,3.814884
0.1665869,0.0999999,3.815482
0.1732872,0.09999895,3.816079
0.1799902,0.09999895,3.816677
0.1866955,0.09999895,3.817275
0.1934049,0.09999895,3.817874
0.2001178,0.1000004,3.818473
0.2068334,0.09999895,3.819072
0.213553,0.09999895,3.819672
0.2202753,0.09999943,3.820271
0.2270016,0.09999895,3.820871
0.2337312,0.09999895,3.821472
0.2404646,0.1000004,3.822073
0.2472007,0.09999943,3.822673
0.2539412,0.09999895,3.823275
0.2606861,0.09999895,3.823876
0.2674336,0.09999895,3.824479
0.2741849,0.0999999,3.825081
0.2809407,0.0999999,3.825684
0.2876999,0.1000004,3.826287
0.2944633,0.09999847,3.82689
0.3012306,0.09999895,3.827494
0.3080012,0.0999999,3.828098
0.3147766,0.09999895,3.828702
0.3215558,0.0999999,3.829308
0.3283393,0.1000004,3.829913
0.3351266,0.09999895,3.830518
0.3419182,0.1000004,3.831124
0.3487145,0.0999999,3.83173
0.3555152,0.09999895,3.832337
0.3623199,0.09999943,3.832944
0.3691289,0.0999999,3.833552
0.3759419,0.09999895,3.834159
0.3827607,0.1000004,3.834768
0.3895834,0.09999943,3.835377
0.3964105,0.09999943,3.835986
0.4032423,0.09999895,3.836595
0.4100787,0.0999999,3.837205
0.4169196,0.09999895,3.837815
0.4237658,0.09999895,3.838426
0.430617,0.09999895,3.839037
0.437473,0.0999999,3.839649
0.4443329,0.09999895,3.840261
0.4511985,0.09999895,3.840873
0.4580689,0.09999895,3.841486
0.4649453,0.09999943,3.842099
0.4718255,0.09999895,3.842714
0.4787115,0.0999999,3.843328
0.4856023,0.1000004,3.843943
0.4924995,0.09999895,3.844559
0.4994008,0.0999999,3.845174
0.5063078,0.09999847,3.84579
0.5132203,0.09999895,3.846407
0.5201377,0.0999999,3.847024
0.5270612,0.0999999,3.847642
0.53399,0.09999895,3.84826
0.5409247,0.09999943,3.848879
0.5478644,0.09999895,3.849498
0.5548102,0.09999895,3.850117
0.5617619,0.09999895,3.850738
0.5687192,0.09999895,3.851358
0.5756821,0.09999895,3.85198
0.5826508,0.09999895,3.852602
0.5896258,0.09999895,3.853224
0.5966071,0.09999895,3.853848
0.6035938,0.09999895,3.85447
0.6105868,0.09999895,3.855094
0.6175858,0.0999999,3.855718
0.6245912,0.09999895,3.856343
0.6316025,0.09999895,3.856969
0.6386203,0.09999895,3.857595
0.6456446,0.09999895,3.858222
0.6526753,0.1000004,3.858849
0.6597125,0.1000004,3.859477
0.6667553,0.09999895,3.860105
0.6738057,0.0999999,3.860734
0.6808622,0.09999895,3.861364
0.6879255,0.09999847,3.861994
0.6949956,0.09999895,3.862625
0.7020718,0.09999943,3.863256
0.7091557,0.0999999,3.863888
0.7162463,0.09999895,3.864521
0.7233436,0.0999999,3.865154
0.7304475,0.09999847,3.865788
0.737559,0.09999895,3.866422
0.7446775,0.09999895,3.867057
0.7518031,0.09999895,3.867693
0.7589355,0.0999999,3.868329
0.7660753,0.0999999,3.868966
0.7732227,0.09999943,3.869604
0.7803771,0.0999999,3.870242
0.7875392,0.09999895,3.870881
0.7947089,0.09999895,3.871521
0.8018855,0.09999943,3.872161
0.8090703,0.09999895,3.872802
0.8162624,0.09999943,3.873444
0.8234622,0.09999943,3.874087
0.8306696,0.0999999,3.874729
0.8378848,0.09999847,3.875373
0.845108,0.09999895,3.876018
0.8523393,0.09999895,3.876663
0.8595783,0.0999999,3.877308
0.8668253,0.0999999,3.877955
0.8740801,0.09999847,3.878603
0.8813443,0.09999895,3.879251
0.8886151,0.09999847,3.879899
0.8958949,0.09999943,3.880549
0.9031833,0.0999999,3.881199
0.910479,0.09999895,3.88185
0.9177844,0.0999999,3.882502
0.9250966,0.0999999,3.883154
0.93242,0.09999943,3.883807
0.9397494,0.09999943,3.884461
0.9470887,0.0999999,3.885116
0.954436,0.09999943,3.885771
0.9617929,0.09999895,3.886428
0.9691588,0.09999943,3.887085
0.9765329,0.09999895,3.887743
0.983916,0.0999999,3.888402
0.9913089,0.09999895,3.889061
0.9987108,0.09999895,3.889721
1.006121,0.09999895,3.890383
1.013541,0.09999943,3.891045
1.02097,0.09999895,3.891708
1.028408,0.0999999,3.892371
1.035856,0.0999999,3.893036
1.043314,0.09999895,3.893701
1.050781,0.09999895,3.894367
1.058258,0.1000004,3.895035
1.065744,0.09999895,3.895702
1.073239,0.09999943,3.896371
1.080745,0.0999999,3.897041
1.088261,0.09999895,3.897711
1.095786,0.09999943,3.898383
1.103322,0.09999847,3.899055
1.110867,0.09999895,3.899728
1.118423,0.09999943,3.900402
1.125989,0.09999847,3.901077
1.133565,0.09999895,3.901753
1.141151,0.09999895,3.90243
1.148747,0.09999895,3.903108
1.156355,0.09999895,3.903786
1.163973,0.09999895,3.904466
1.171602,0.09999943,3.905146
1.179241,0.09999847,3.905828
1.18689,0.09999895,3.906511
1.194551,0.09999847,3.907194
1.202222,0.09999895,3.907878
1.209903,0.09999847,3.908564
1.217597,0.1000004,3.90925
1.225301,0.09999895,3.909938
1.233017,0.09999847,3.910626
1.240743,0.09999847,3.911315
1.248482,0.09999895,3.912006
1.256231,0.09999895,3.912697
1.263992,0.09999895,3.913389
1.271765,0.09999895,3.914083
1.279549,0.09999895,3.914778
1.287344,0.09999895,3.915473
1.295151,0.09999895,3.916169
1.302971,0.09999895,3.916867
1.310802,0.09999895,3.917566
1.318644,0.09999895,3.918265
1.326499,0.09999895,3.918966
1.334366,0.09999895,3.919668
1.342246,0.09999895,3.920371
1.350137,0.09999895,3.921075
1.358041,0.09999895,3.92178
1.365957,0.09999895,3.922486
1.373886,0.09999895,3.923194
1.381827,0.09999895,3.923903
1.389781,0.09999895,3.924612
1.397748,0.09999895,3.925323
1.405727,0.09999895,3.926034
1.413719,0.09999847,3.926748
1.421725,0.09999847,3.927462
1.429743,0.09999895,3.928177
1.437774,0.09999895,3.928894
1.445819,0.09999847,3.929611
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
1.453877,0.09999895,3.930331
